object_type,type,rooms,level,kitchen_area,living_area,area,price_by_meter,price,material,published,updated,build_year,build_serias,build_type,max_levels,min_levels,rubbish_chute,enterances,build_overlap,build_walls,heating,gas,longitude,latitude,agencyName,areaRating,city,remoute_from_center,build_oldest
0,Многоквартирный дом,5,2/6,,,360.0,10389.0,3740075.0,Кирпич,29/12/2021,10/2/2022,2003,Индивидуальный проект,0,6,6,Нет,6,Железобетонные,Кирпич,Центральное,Нет,37.60305,55.738648,Агентство элитной недвижимости Savills,3.9223604,Москва,1.7031099656268929,middle
0,Квартира,2,3/4,30.0,15.0,60.0,1500.0,90000.0,Монолит,9/10/2021,27/1/2022,0,0,0,0,0,0,0,0,0,0,0,37.633634,55.700613,Пользователь,3.5605660000000006,Москва,5.856914132186158,new
0,Квартира,3,6/15,16.0,87.0,135.0,1852.0,250000.0,Монолит,31/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.595519,55.774573,Penny Lane Realty,3.873555,Москва,2.7886259211704916,new
0,Многоквартирный дом,2,8/13,26.0,,80.0,1625.0,130000.0,Монолит,2/2/2022,5/2/2022,2016,монолитный,0,13,1,Нет,11,Железобетонные,Монолитные,Индивидуальный тепловой пункт (ИТП),Нет,37.7110103530691,55.799368593829605,Арчи,3.9554419999999997,Москва,7.964583633577378,new
0,Многоквартирный дом,2,3/6,10.0,42.0,52.0,1442.0,75000.0,Кирпич,5/12/2021,31/1/2022,1916,индивидуальный проект,0,0,1,Нет,1,Деревянные,Монолитные,Центральное,Да,37.683347,55.776639,Анатолий,3.8119370000000004,Москва,5.049510567376505,old
0,Многоквартирный дом,2,11/17,10.0,40.0,52.0,952.0,49500.0,Панель,25/1/2022,4/2/2022,2001,П-44т,0,14,12,Есть,5,Железобетонные,Панельные,Центральное,Нет,37.564614228515204,55.8584494971321,Пользователь,3.635021,Москва,12.251249662416111,middle
0,Многоквартирный дом,2,11/17,10.0,40.0,52.0,952.0,49500.0,Панель,25/1/2022,4/2/2022,2001,П-44т,0,14,12,Есть,5,Железобетонные,Панельные,Центральное,Нет,37.564614228515204,55.8584494971321,Пользователь,3.635021,Москва,12.251249662416111,middle
0,Многоквартирный дом,1,9/14,9.0,19.0,36.0,1056.0,38000.0,Панель,30/7/2021,26/1/2022,2006,П-44т,0,14,12,Есть,7,Железобетонные,Железобетон,Центральное,Нет,37.886447,55.709241000000006,Ск&Comfort,4.012772,Москва,17.678626143676297,middle
0,Квартира,2,48/75,,,80.0,4000.0,320000.0,Монолит,22/11/2021,9/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.539527,55.750484,СКОЛКОВО Недвижимость,3.8417494,Москва,4.778232519257759,new
0,Многоквартирный дом,1,5/6,5.0,,34.0,8824.0,300000.0,Панель,27/12/2021,1/2/2022,1930,индивидуальный проект,0,8,8,Нет,2,Железобетонные,Кирпич,Центральное,Нет,37.581142,55.757084,Apple Real Estate,3.8417494,Москва,2.2278404512324492,old
0,Квартира,2,4/13,7.0,35.0,58.0,4310.0,250000.0,Панель,19/9/2020,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.580841,55.753288,Apple Real Estate,3.8388906000000005,Москва,2.183264146525084,new
0,Квартира,1,8/12,20.0,15.0,47.0,2553.0,120000.0,Монолит,29/1/2022,7/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.524353999999995,55.752941,Elena,3.8417494,Москва,5.727458747616907,new
0,Многоквартирный дом,1,4/17,9.0,20.0,42.0,905.0,38000.0,Панель,26/1/2022,8/2/2022,2004,П-44 Т,0,17,17,Есть,4,Железобетонные,Панельные,Центральное,Нет,37.6102789828034,55.589705898177996,Людмила,3.7371826,Москва,18.09669407370167,middle
0,Многоквартирный дом,3,7/25,25.0,48.0,105.0,1143.0,119999.0,Монолит,26/1/2022,10/2/2022,2005,индивидуальный проект,0,20,20,Есть,5,Железобетонные,Монолитные,Центральное,Нет,37.37695,55.84119499999999,Роман,4.2612476,Москва,17.94723877144427,middle
0,Многоквартирный дом,1,7/17,7.0,18.0,32.0,1188.0,38000.0,Панель,27/1/2022,27/1/2022,2008,П44Т,0,15,0,0,5,0,Панельные,Центральное,Нет,37.39594,55.707527,Фаворит,3.6220787000000003,Москва,14.667935217963624,middle
0,Квартира,2,10/17,9.0,,56.0,804.0,44999.0,Монолит,25/10/2021,8/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.160979980048104,55.9851031759618,Ангелина,3.8388906000000005,Москва,38.499336462675274,new
0,Квартира,1,5/15,,,33.0,2118.0,69900.0,Монолит,30/12/2021,2/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.536832000000004,55.789395999999996,Cat,4.127402,Москва,6.44564933323396,new
0,Квартира,2,3/27,10.0,42.0,70.0,1286.0,90000.0,Блоки,14/10/2021,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.482969,55.681067000000006,"""СТОЛИЦА"" Департамент Недвижимости",4.0779476,Москва,11.497753108503106,new
0,Квартира,1,3/5,6.4,18.6,25.0,1400.0,35000.0,Панель,3/2/2022,9/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.769698999999996,55.703972,Магазин,3.4464120000000005,Москва,11.074604419117149,new
0,Многоквартирный дом,1,9/17,8.0,20.0,40.0,1000.0,40000.0,Панель,26/1/2022,26/1/2022,2004,П-44,0,17,17,Есть,3,Железобетонные,Панельные,Центральное,Нет,37.777607,55.744271999999995,Агент495,3.7237616,Москва,10.214587418206385,middle
0,Многоквартирный дом,2,9/17,9.5,30.0,52.0,1058.0,55000.0,Панель,15/11/2021,10/2/2022,1999,П-44т,0,17,17,Есть,7,Железобетонные,Монолитные,Центральное,Нет,37.499722,55.87165699999999,МИЭЛЬ-Сеть офисов недвижимости,3.7042167,Москва,15.151855295339193,middle
0,Многоквартирный дом,2,2/17,11.0,33.0,60.0,800.0,48000.0,Панель,26/1/2022,4/2/2022,1985,П-44,0,17,17,Есть,3,Железобетонные,Панельные,Центральное,Нет,37.75965,55.611328,rent,3.7452233,Москва,18.116727568644524,old
0,Квартира,0,4/10,,,14.0,2750.0,38500.0,Панель,27/1/2022,3/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.707521,55.742447999999996,Дарья Кузьмина,3.4154193,Москва,5.876669449611625,new
0,Квартира,1,3/10,12.0,20.0,43.0,3488.0,150000.0,Монолит,26/1/2022,26/1/2022,0,0,0,0,0,0,0,0,0,0,0,37.543442999999996,55.755186,Центральное,3.8417494,Москва,4.540178318115539,new
0,Многоквартирный дом,1,5/14,,,36.0,1028.0,37000.0,Панель,4/2/2022,10/2/2022,1998,ПД-4,0,14,14,Есть,2,Железобетонные,Панельные,Центральное,Нет,37.764519,55.655437,Магазин,3.7594519,Москва,14.27628364858591,middle
0,Многоквартирный дом,2,9/9,7.0,30.0,47.0,1019.0,47900.0,Панель,29/1/2022,10/2/2022,1976,П-49 Д,0,9,9,Есть,20,Железобетонные,Монолитные,Центральное,Нет,37.522853999999995,55.600791,Магазин,4.0575047,Москва,17.839820305675605,old
0,Многоквартирный дом,3,15/22,,,150.0,1333.0,200000.0,Монолит,27/1/2022,10/2/2022,2007,индивидуальный,0,22,0,0,5,Железобетонные,Монолитные,Центральное,0,37.524228,55.793581,ПЕРВОЕ ЭЛИТНОЕ,4.127402,Москва,7.352564286452435,middle
0,Многоквартирный дом,5,5/7,20.0,170.0,250.0,2720.0,680000.0,Монолит,26/11/2021,1/2/2022,2007,Индивидуальный проект,0,7,5,Есть,5,Железобетонные,Монолитные,Центральное,Нет,37.62137,55.74215,Ashtons International Realty,3.8388906000000005,Москва,1.1790416540114215,middle
0,Многоквартирный дом,3,2/10,,,132.0,2500.0,330000.0,Кирпич,28/9/2021,10/2/2022,2013,индивидуальный проект,0,13,5,Нет,9,Железобетонные,Монолитные,Центральное,Нет,37.601609,55.77486700000001,Агентство элитной недвижимости Savills,3.873555,Москва,2.6692134737186572,new
0,Многоквартирный дом,3,2/6,,,125.0,2640.0,330000.0,Кирпич,30/4/2020,5/2/2022,0,индивидуальный проект,0,6,0,Нет,1,Деревянные,Кирпич,Центральное,Да,37.596857,55.764368999999995,Агентство элитной недвижимости Savills,3.8417494,Москва,1.7911969963065548,new
0,Многоквартирный дом,1,5/17,10.0,20.0,46.0,978.0,45000.0,Панель,27/1/2022,10/2/2022,2020,индивидуальный,0,17,15,Есть,5,Железобетонные,Монолитные,Центральное,Нет,37.65911,55.606899,ИНКОМ-Недвижимость,3.7617623999999994,Москва,16.409767493790095,new
0,Многоквартирный дом,1,4/5,,,36.0,972.0,35000.0,Панель,4/2/2022,8/2/2022,1962,П-34,0,5,5,Нет,2,Железобетонные,Кирпич,Центральное,Да,37.7714,55.700968,Магазин,3.4464120000000005,Москва,11.333172082432332,old
0,Многоквартирный дом,1,3/9,6.0,19.0,33.0,1212.0,40000.0,Панель,16/9/2021,7/2/2022,1977,П-49 Д,0,9,9,Есть,4,Железобетонные,Панельные,Центральное,Нет,37.545087,55.59178299999999,Ольга,4.0575047,Москва,18.404531278148987,old
0,Многоквартирный дом,2,22/22,9.0,33.0,60.0,1000.0,60000.0,Панель,28/11/2021,10/2/2022,1991,КТЖС,0,22,22,Есть,2,Железобетонные,Монолитные,Центральное,Нет,37.630993,55.87055600000001,ЕДИНСТВО,3.8943492999999996,Москва,13.210822295486938,old
0,Многоквартирный дом,3,36/53,12.0,,127.0,2362.0,300000.0,Монолит,25/1/2022,9/2/2022,2011,индивидуальный проект,0,53,9,Есть,5,Железобетонные,Монолитные,Центральное,Нет,37.527256,55.723592000000004,СКОЛКОВО Недвижимость,4.0938087,Москва,6.397325410868424,new
0,Многоквартирный дом,3,7/25,,,115.0,2078.0,239000.0,Кирпич,27/1/2022,10/2/2022,2010,индивидуальный проект,0,26,1,Есть,1,Железобетонные,Монолитные,"Автономная котельная (крышная, встроенно-пристроенная)",Нет,37.556262,55.669889000000005,Агентство элитной недвижимости Savills,3.88875,Москва,9.895288505933204,new
0,Многоквартирный дом,1,17/23,10.0,20.0,40.0,1125.0,45000.0,Панель,13/3/2021,10/2/2022,2016,П-44Т-1/25Н1,0,25,25,Есть,2,Железобетонные,Панельные,Центральное,Нет,37.935432,55.703194999999994,Александр,3.1687784,Москва,20.82578460997647,new
0,Квартира,2,8/20,,,57.0,2632.0,150000.0,Монолит,27/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,37.586433,55.78635,индивидуальный предприниматель,3.6019816,Москва,4.216833805666221,new
0,Многоквартирный дом,2,3/9,8.0,30.0,45.0,800.0,36000.0,Панель,26/1/2022,7/2/2022,1970,П-49 Д,0,9,9,Есть,4,Железобетонные,Железобетон,Центральное,Да,37.816154,55.719896,Людмила,3.7398557999999995,Москва,13.104627191137913,old
0,Многоквартирный дом,5,2/6,,190.0,293.0,7659.0,2244045.0,Монолит,31/1/2022,10/2/2022,2012,Индивидуальный проект,0,4,6,Есть,5,Железобетонные,Монолитные,Центральное,Нет,37.59975,55.741744,Penny Lane Realty,3.9223604,Москва,1.5317297282268647,new
0,Многоквартирный дом,3,5/9,15.0,80.0,112.0,982.0,110000.0,Кирпич,28/1/2022,10/2/2022,1954,индивидуальный проект,0,9,9,Есть,3,Железобетонные,Кирпич,Центральное,Да,37.543731,55.738049,Парус,3.5739026,Москва,4.779013606627085,old
0,Многоквартирный дом,2,2/9,6.3,29.0,44.0,1091.0,48000.0,Панель,26/1/2022,3/2/2022,1970,II-49-08М,0,9,9,Есть,8,Железобетонные,Железобетон,Центральное,Да,37.828452,55.722426,Марина,3.7398557999999995,Москва,13.778143162233253,old
0,Многоквартирный дом,2,4/5,6.0,35.0,43.0,1163.0,50000.0,Кирпич,26/1/2022,10/2/2022,1960,нет данных,0,5,5,Нет,4,Железобетонные,Кирпич,Центральное,Да,37.731865,55.709936,ИНКОМ-Недвижимость,3.6939907,Москва,8.692171762654173,old
0,Многоквартирный дом,1,5/9,6.0,20.0,34.0,1118.0,38000.0,Панель,31/1/2022,9/2/2022,1977,I-515,0,9,9,Есть,4,Железобетонные,Панельные,Центральное,Нет,37.731317,55.606278,MCGUFFIN,3.7452233,Москва,17.805776379952068,old
0,Многоквартирный дом,1,2/9,7.0,12.0,44.0,886.0,39000.0,Панель,27/1/2022,10/2/2022,1971,П-49,0,9,1,Есть,10,Железобетонные,Панельные,Центральное,Да,37.567554,55.865019999999994,ИНКОМ-Недвижимость,3.6260730000000003,Москва,12.914633527423035,old
0,Многоквартирный дом,4,6/8,24.0,80.0,125.0,1840.0,230000.0,Кирпич,24/11/2021,10/2/2022,1951,индивидуальный проект,0,8,8,Есть,4,Железобетонные,Кирпич,Центральное,Да,37.568866,55.755712,"Агентство недвижимости ""СЕЛЕНА""",3.8417494,Москва,2.957515277790683,old
0,Многоквартирный дом,2,10/17,10.0,50.0,64.0,1547.0,99000.0,Кирпич,26/1/2022,1/2/2022,2006,Индивидуальный,0,17,17,Есть,3,Железобетонные,Блочные,Центральное,Нет,37.534038,55.781518999999996,KVARTIRKI  BRO,4.127402,Москва,6.068313656964286,middle
0,Многоквартирный дом,2,4/17,10.0,34.0,59.0,847.0,50000.0,Панель,29/8/2019,6/2/2022,1996,П-44,0,17,17,Есть,5,Железобетонные,Панельные,Центральное,Нет,37.552634999999995,55.546909,Василий,4.16681,Москва,23.199127815954256,old
0,Многоквартирный дом,4,8/14,,,154.0,1299.0,200000.0,Кирпич,29/12/2021,10/2/2022,2000,Индивидуальная,0,14,0,0,1,Железобетонные,Монолитные,Центральное,Нет,37.629978,55.730709999999995,Агентство элитной недвижимости Savills,3.7627811,Москва,2.5603568984070884,middle
